job_title,company,location,description,skills,job_url,source_url
Senior Support Engineer San Francisco,OpenAI,,"About the Team The Technical Support team is responsible for ensuring that developers and enterprises can reliably build mission critical solutions using OpenAI models. We provide technical guidance, resolve complex issues and support customers in maximizing value and adoption from deploying our highly-capable models. We work closely with Technical Success, Product, Engineering and others to deliver the best possible experience to our customers at scale. We think from an automation-first mindset",Ai,https://jobs.ashbyhq.com/openai/5431666c-530b-49c0-b67e-32477f9eaf5e,https://jobs.ashbyhq.com/openai
"Account Director, Digital Native",OpenAI,,"About the team OpenAI’s mission is to build safe artificial general intelligence (AGI) which benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals into one lab together to accomplish this. In pursuit of this mission, our Go To Market (GTM) team is responsible for helping customers learn how to leverage and deploy our highly capable AI products across their business. The team is made of Sales, Solutions, Support, Marketing, ","Ai, Go",https://jobs.ashbyhq.com/openai/52263a22-1621-4dbb-9a11-ae4490f2acc8,https://jobs.ashbyhq.com/openai
"Software Engineer, Data Acquisition",OpenAI,,"Overview: The Data Acquisition team within the Foundations organization at OpenAI is responsible for all aspects of data collection to support our model training operations. Our team manages web crawling and GPTBot services and works closely with Data Processing, Architecture, and Scaling teams. We are looking for a skilled Software Engineer to join our Data Acquisition team. Responsibilities: Own and lead engineering projects in the area of data acquisition including web crawling, data ingestio",Ai,https://jobs.ashbyhq.com/openai/41d9d129-2e58-4ad3-be81-2e5096f4da4d,https://jobs.ashbyhq.com/openai
Fraud & Risk Analyst,OpenAI,,"ABOUT THE TEAM The Account & Platform Integrity team protects OpenAI’s ecosystem from fraud, impersonation, abuse, and account-level threats. We ensure that the people and organizations using OpenAI are who they claim to be, that access is used appropriately, and that bad actors are prevented from exploiting the platform. We operate at the intersection of identity, access, compliance, and abuse prevention, working closely with Product, Engineering, Legal, Go-To-Market, and Support teams to stop ","Ai, Go",https://jobs.ashbyhq.com/openai/2f13a80f-645e-44a6-9af8-f183d3409203,https://jobs.ashbyhq.com/openai
Backend Software Engineer B2B Connectors,OpenAI,,"ABOUT THE TEAM OpenAI’s mission is to make AGI beneficial for all of humanity and our mission is successful only if AGI drives real benefits across all industries in the world. Our goal in B2B applications is to enable this mission by helping businesses, enterprises & governments redefine how they operate to empower people and accelerate economic growth. Connectors are the bridge between OpenAI products (ChatGPT Enterprise, Frontier, and the API) and the systems where work actually happens—docum","Ai, Api, Go",https://jobs.ashbyhq.com/openai/cbacb6bd-aa41-41af-a5d5-13515a1be72b,https://jobs.ashbyhq.com/openai
"L&D Specialist, Manager Development",OpenAI,,"OpenAI L&D Specialist, Manager Development",Ai,https://jobs.ashbyhq.com/openai/92e539b6-e08d-4090-a021-7cdc13867200,https://jobs.ashbyhq.com/openai
"Research Engineer, Applied AI Engineering",OpenAI,,"About the Team OpenAI is at the forefront of artificial intelligence, driving innovation and shaping the future with cutting-edge research. Our mission is to ensure that AI's benefits reach everyone. We are looking for visionary Research Engineers to join our Applied Group, where you'll transform groundbreaking research into real-world applications that can change industries, enhance human creativity, and solve complex problems. About the Role As a Research Engineer in OpenAI's Applied Group, yo","Ai, Api",https://jobs.ashbyhq.com/openai/d44c9f70-4aef-45a4-a36a-54fb65663ccb,https://jobs.ashbyhq.com/openai
"Onboarding & Enablement Program Manager, FDE",OpenAI,,"About the team OpenAI’s Forward Deployed Engineering (FDE) team partners with customers to turn research breakthroughs into production-grade AI systems. FDE sits at the intersection of Product, Engineering, Research, and GTM. We embed deeply with users to solve high-leverage problems and surface patterns that shape our platform. We take frontier capabilities into the real world and translate customer signal into durable solutions, repeatable patterns, and product direction. About the role We’re ",Ai,https://jobs.ashbyhq.com/openai/32af2f07-0373-4a5f-8777-05894811e29a,https://jobs.ashbyhq.com/openai
Forward Deployed Software Engineer Tokyo,OpenAI,,"About the team OpenAI’s Forward Deployed Engineering team partners with customers to turn research breakthroughs into production systems. We operate at the intersection of customer delivery and core platform development. About the Role We are looking for customer-focused software engineers to build effective custom software that leverages OpenAI’s APIs to solve real customer problems. As an FDSWE, you will work with our customers and OpenAI Forward Deployed Engineers to design and implement scal","Ai, Api",https://jobs.ashbyhq.com/openai/e98851f0-08d7-42ef-a499-dc96d8f96dab,https://jobs.ashbyhq.com/openai
IT Support Specialist,OpenAI,,"About the Team The IT Services and Support team is responsible for providing seamless, efficient, and reliable IT solutions across the organization. We handle frontline IT support, manage vendor relationships and equipment inventory, and continuously improve our processes and documentation to enhance the overall employee experience. About the Role As an IT Support Specialist, you’ll be the first point of contact in our helpdesk for hardware, software, and network issues. You’ll resolve incoming ",Ml,https://jobs.ashbyhq.com/openai/49ae54dc-3d33-4107-8112-63fac1ee86ca,https://jobs.ashbyhq.com/openai
"Account Executive, Product BNPLs",Stripe,,Help increase the GDP of the internet as part of our Sales team.,,https://stripe.com/jobs/listing/account-executive-product-bnpls/7536063,https://stripe.com/jobs/search
AV Builds and Operations,Stripe,,Help increase the GDP of the internet as part of our Infrastructure & Corporate Tech team.,,https://stripe.com/jobs/listing/av-builds-and-operations/7675097,https://stripe.com/jobs/search
HRBP EMEA,OpenAI,,OpenAI HRBP EMEA,Ai,https://jobs.ashbyhq.com/openai/5bff834a-8d76-40f3-b595-7795456b59df,https://jobs.ashbyhq.com/openai
"Backend Engineer, Developer Experience & Product Platform",Stripe,,Help increase the GDP of the internet as part of our Platform team.,,https://stripe.com/jobs/listing/backend-engineer-developer-experience-product-platform/7292520,https://stripe.com/jobs/search
"Solutions Engineer, Large Enterprise",OpenAI,,"About the Team The Technical Success team is responsible for ensuring the safe and effective deployment of ChatGPT and OpenAI API applications for developers and enterprises. We act as a trusted advisor and thought partner for our customers, ensuring developers and enterprises maximize value from our models and products. As a Solutions Engineer, you’ll help companies across industries transform their business through solutions such as customer service, automated content generation, and novel app","Ai, Api",https://jobs.ashbyhq.com/openai/ec8e0727-50a4-4a0c-b9e1-960294a8bf2c,https://jobs.ashbyhq.com/openai
Partner Solutions Engineer,OpenAI,,"About the Team The Technical Success team is responsible for ensuring the safe and effective deployment of ChatGPT and OpenAI API applications for developers and enterprises. We act as a trusted advisor and thought leader for our customers, ensuring developers and enterprises maximize value from our models and products. As a Partner Solutions Engineer, you’ll work with global system integrators, advisory agencies, multinational system integrations, and regional system integrators to deliver high","Ai, Api",https://jobs.ashbyhq.com/openai/d2752459-fa0e-44cb-ba72-25ec22648853,https://jobs.ashbyhq.com/openai
Expand economic access across the globe,Stripe,Toronto,"We operate at significant scale, but we’re tiny relative to the opportunity ahead. Want to join us? See what career opportunities are available across our global teams.",Ai,https://stripe.com/jobs/search?skip=100,https://stripe.com/jobs/search
Scaled AI Success Engineer,OpenAI,,"ABOUT THE TEAM OpenAI’s AI Success Engineer team partners with the world’s most ambitious organizations to translate cutting edge AI into real business value. We guide customers from first deployment through scaled enterprise adoption. Our work spans technical integration and enablement, workflow transformation, and sustained program and product delivery. Our customers range from fast growing digital natives to the largest global enterprises, government agencies, and educational institutions. Ev","Ai, Git, Go",https://jobs.ashbyhq.com/openai/e556be3b-a366-4d7c-84b2-19162b2679a6,https://jobs.ashbyhq.com/openai
